date,ticker,close
2025-07-02,AAPL,212.44
2025-07-03,AAPL,213.55
2025-07-07,AAPL,209.95
2025-07-08,AAPL,210.01
2025-07-09,AAPL,211.14
2025-07-10,AAPL,212.41
2025-07-11,AAPL,211.16
2025-07-14,AAPL,208.62
2025-07-15,AAPL,209.11
2025-07-16,AAPL,210.16
2025-07-17,AAPL,210.02
2025-07-18,AAPL,211.18
2025-07-21,AAPL,212.48
2025-07-22,AAPL,214.4
2025-07-23,AAPL,214.15
2025-07-24,AAPL,213.76
2025-07-25,AAPL,213.88
2025-07-28,AAPL,214.05
2025-07-29,AAPL,211.27
2025-07-30,AAPL,209.05
2025-07-31,AAPL,207.57
2025-08-01,AAPL,202.38
2025-08-04,AAPL,203.35
2025-08-05,AAPL,202.92
2025-08-06,AAPL,213.25
2025-08-07,AAPL,220.03
2025-08-08,AAPL,229.35
2025-08-11,AAPL,227.18
2025-08-12,AAPL,229.65
2025-08-13,AAPL,233.33
2025-08-14,AAPL,232.78
2025-08-15,AAPL,231.59
2025-08-18,AAPL,230.89
2025-08-19,AAPL,230.56
2025-08-20,AAPL,226.01
2025-08-21,AAPL,224.9
2025-08-22,AAPL,227.76
2025-08-25,AAPL,227.16
2025-08-26,AAPL,229.31
2025-08-27,AAPL,230.49
2025-08-28,AAPL,232.56
2025-08-29,AAPL,232.14
2025-09-02,AAPL,229.72
2025-09-03,AAPL,238.47
2025-09-04,AAPL,239.78
2025-09-05,AAPL,239.69
2025-09-08,AAPL,237.88
2025-09-09,AAPL,234.35
2025-09-10,AAPL,226.79
2025-09-11,AAPL,230.03
2025-09-12,AAPL,234.07
2025-09-15,AAPL,236.7
2025-09-16,AAPL,238.15
2025-09-17,AAPL,238.99
2025-09-18,AAPL,237.88
2025-09-19,AAPL,245.5
2025-09-22,AAPL,256.08
2025-09-23,AAPL,254.43
2025-09-24,AAPL,252.31
2025-09-25,AAPL,256.87
2025-09-26,AAPL,255.46
2025-09-29,AAPL,254.43
2025-09-30,AAPL,254.63
2025-10-01,AAPL,255.45
2025-10-02,AAPL,257.13
2025-10-03,AAPL,258.02
2025-10-06,AAPL,256.69
2025-10-07,AAPL,256.48
2025-10-08,AAPL,258.06
2025-10-09,AAPL,254.04
2025-10-10,AAPL,245.27
2025-10-13,AAPL,247.66
2025-10-14,AAPL,247.77
2025-10-15,AAPL,249.34
2025-10-16,AAPL,247.45
2025-10-17,AAPL,252.29
2025-10-20,AAPL,262.24
2025-10-21,AAPL,262.77
2025-10-22,AAPL,258.45
2025-10-23,AAPL,259.58
2025-10-24,AAPL,262.82
2025-10-27,AAPL,268.81
2025-10-28,AAPL,269
2025-10-29,AAPL,269.7
2025-10-30,AAPL,271.4
2025-10-31,AAPL,270.37
2025-11-03,AAPL,269.05
2025-11-04,AAPL,270.04
2025-11-05,AAPL,270.14
2025-11-06,AAPL,269.77
2025-11-07,AAPL,268.47
2025-11-10,AAPL,269.43
2025-11-11,AAPL,275.25
2025-11-12,AAPL,273.47
2025-11-13,AAPL,272.95
2025-11-14,AAPL,272.41
2025-11-17,AAPL,267.46
2025-11-18,AAPL,267.44
2025-11-19,AAPL,268.56
2025-11-20,AAPL,266.25
2025-11-21,AAPL,271.49
2025-11-24,AAPL,275.92
2025-11-25,AAPL,276.97
2025-11-26,AAPL,277.55
2025-11-28,AAPL,278.85
2025-12-01,AAPL,283.1
2025-12-02,AAPL,286.19
2025-12-03,AAPL,284.15
2025-12-04,AAPL,280.7
2025-12-05,AAPL,278.78
2025-12-08,AAPL,277.89
2025-12-09,AAPL,277.18
2025-12-10,AAPL,278.78
2025-12-11,AAPL,278.03
2025-12-12,AAPL,278.28
2025-12-15,AAPL,274.11
2025-12-16,AAPL,274.61
2025-12-17,AAPL,271.84
2025-12-18,AAPL,272.19
2025-12-19,AAPL,273.67
2025-12-22,AAPL,270.97
2025-12-23,AAPL,272.36
2025-12-24,AAPL,273.81
2025-12-26,AAPL,273.4
2025-12-29,AAPL,273.76
2025-12-30,AAPL,273.08
2025-12-31,AAPL,271.86
2026-01-02,AAPL,271.01
2026-01-05,AAPL,267.26
2026-01-06,AAPL,262.36
2026-01-07,AAPL,260.33
2026-01-08,AAPL,259.04
2026-01-09,AAPL,259.37
2026-01-12,AAPL,260.25
2026-01-13,AAPL,261.05
2026-01-14,AAPL,259.96
2026-01-15,AAPL,258.21
2026-01-16,AAPL,255.53
2026-01-20,AAPL,246.7
2026-01-21,AAPL,247.65
2026-01-22,AAPL,248.35
2026-01-23,AAPL,248.04
2026-01-26,AAPL,255.41
2026-01-27,AAPL,258.27
2026-01-28,AAPL,256.44
2026-01-29,AAPL,258.28
2026-01-30,AAPL,259.48
2026-02-02,AAPL,270.01
2026-02-03,AAPL,269.48
2026-02-04,AAPL,276.49
2026-02-05,AAPL,275.91
2026-02-06,AAPL,278.12
2026-02-09,AAPL,274.62
2026-02-10,AAPL,273.68
2026-02-11,AAPL,275.5
2026-02-12,AAPL,261.73
2026-02-13,AAPL,255.78
2026-02-17,AAPL,263.88
2026-02-18,AAPL,264.35
2026-02-19,AAPL,260.58
2026-02-20,AAPL,264.58
2026-02-23,AAPL,266.18
2026-02-24,AAPL,272.14
2026-02-25,AAPL,274.23
2026-02-26,AAPL,272.95
2026-02-27,AAPL,264.18
2026-03-02,AAPL,264.72
2026-03-03,AAPL,263.75
2026-03-04,AAPL,262.52
2026-03-05,AAPL,260.29
2026-03-06,AAPL,257.46
2026-03-09,AAPL,259.88
2026-03-10,AAPL,260.83
2026-03-11,AAPL,260.81
2026-03-12,AAPL,255.76
2026-03-13,AAPL,250.12
2026-03-16,AAPL,252.82
2026-03-17,AAPL,254.23
2026-03-18,AAPL,249.94
2026-03-19,AAPL,248.96
2026-03-20,AAPL,247.99
2026-03-23,AAPL,251.49
2026-03-24,AAPL,251.64
2026-03-25,AAPL,252.62
2026-03-26,AAPL,252.89
2026-03-27,AAPL,248.8
2026-03-30,AAPL,246.63
2026-03-31,AAPL,253.79
2026-04-01,AAPL,255.63
2026-04-02,AAPL,255.92
2026-04-06,AAPL,258.86
2026-04-07,AAPL,253.5
2026-04-08,AAPL,258.9
2026-04-09,AAPL,260.49
2026-04-10,AAPL,260.48
2026-04-13,AAPL,259.2
2026-04-14,AAPL,258.83
2026-04-15,AAPL,266.43
2026-04-16,AAPL,263.4
2026-04-17,AAPL,270.23
2026-04-20,AAPL,273.05
2026-04-21,AAPL,266.17
2026-04-22,AAPL,273.17
2026-04-23,AAPL,273.43
2026-04-24,AAPL,271.06
2026-04-27,AAPL,267.61
2026-04-28,AAPL,270.71
2026-04-29,AAPL,270.17
2026-04-30,AAPL,271.35
2026-05-01,AAPL,280.14
2026-05-04,AAPL,276.83
2026-05-05,AAPL,284.18
2026-05-06,AAPL,287.51
2026-05-07,AAPL,287.44
2026-05-08,AAPL,293.32
2026-05-11,AAPL,292.68
2026-05-12,AAPL,294.8
2026-05-13,AAPL,298.87
2026-05-14,AAPL,298.21
2026-05-15,AAPL,300.23
2026-05-18,AAPL,297.84
2026-05-19,AAPL,298.97
2026-05-20,AAPL,302.25
2026-05-21,AAPL,304.99
2026-05-22,AAPL,308.82
2026-05-26,AAPL,308.33
2026-05-27,AAPL,310.85
2026-05-28,AAPL,312.51
2026-05-29,AAPL,312.06
2026-06-01,AAPL,306.31
2026-06-02,AAPL,315.2
2026-06-03,AAPL,310.26
2026-06-04,AAPL,311.23
2026-06-05,AAPL,307.34
2026-06-08,AAPL,301.54
2026-06-09,AAPL,290.55
2026-06-10,AAPL,291.58
2026-06-11,AAPL,295.63
2026-06-12,AAPL,291.13
2026-06-15,AAPL,296.42
2026-06-16,AAPL,299.24
2026-06-17,AAPL,295.95
2026-06-18,AAPL,298.01
2026-06-22,AAPL,297.01
2026-06-23,AAPL,294.3
2026-06-24,AAPL,293.08
2026-06-25,AAPL,275.15
2026-06-26,AAPL,283.78
2026-06-29,AAPL,281.74
2026-06-30,AAPL,289.36
2026-07-01,AAPL,294.38
2026-07-02,AAPL,308.63
2026-07-06,AAPL,312.66
2026-07-07,AAPL,310.66
2026-07-08,AAPL,313.39
2026-07-09,AAPL,316.22
2026-07-10,AAPL,315.32
2026-07-13,AAPL,317.31
2026-07-14,AAPL,314.86
2026-07-15,AAPL,327.5
2026-07-16,AAPL,333.26
2026-07-17,AAPL,333.74
2026-07-20,AAPL,326.59
2026-07-21,AAPL,327.74
2026-07-22,AAPL,325.89
2026-07-23,AAPL,321.66
2026-07-24,AAPL,333.02
2026-07-27,AAPL,336.91
2026-07-28,AAPL,340.08
2026-07-29,AAPL,338.19
2026-07-30,AAPL,333.43
2026-07-31,AAPL,308.91
2026-08-03,AAPL,303.42
2026-08-04,AAPL,309.38
2026-08-05,AAPL,311
2026-08-06,AAPL,312.41
2026-08-07,AAPL,313.33
2026-08-10,AAPL,308.26
2026-08-11,AAPL,304.91
2026-08-12,AAPL,302.25
2026-08-13,AAPL,305.26
2026-08-14,AAPL,305.93
2026-08-17,AAPL,305.59
2026-08-18,AAPL,310.03
2026-08-19,AAPL,316.83
2026-08-20,AAPL,311.3
2026-08-21,AAPL,309.35
2026-08-24,AAPL,310.34
2026-08-25,AAPL,309.9
2026-08-26,AAPL,313.45
2026-08-27,AAPL,314.58
2026-08-28,AAPL,319.7
2026-08-31,AAPL,316.85
2026-09-01,AAPL,325.13
2026-09-02,AAPL,324.96
2026-09-03,AAPL,328.21
2026-09-04,AAPL,319.97
2026-09-08,AAPL,316.22
2026-09-09,AAPL,315.34
2026-09-10,AAPL,326.57
2026-09-11,AAPL,332.27
2026-09-14,AAPL,333.08
2026-09-15,AAPL,331.34
2026-09-16,AAPL,332.41
2026-09-17,AAPL,337
2026-09-18,AAPL,336.13
2022-01-03,MSFT,334.75
2022-01-04,MSFT,329.01
2022-01-05,MSFT,316.38
2022-01-06,MSFT,313.88
2022-01-07,MSFT,314.04
2022-01-10,MSFT,314.27
2022-01-11,MSFT,314.98
2022-01-12,MSFT,318.27
2022-01-13,MSFT,304.8
2022-01-14,MSFT,310.2
2022-01-18,MSFT,302.65
2022-01-19,MSFT,303.33
2022-01-20,MSFT,301.6
2022-01-21,MSFT,296.03
2022-01-24,MSFT,296.37
2022-01-25,MSFT,288.49
2022-01-26,MSFT,296.71
2022-01-27,MSFT,299.84
2022-01-28,MSFT,308.26
2022-01-31,MSFT,310.98
2022-02-01,MSFT,308.76
2022-02-02,MSFT,313.46
2022-02-03,MSFT,301.25
2022-02-04,MSFT,305.94
2022-02-07,MSFT,300.95
2022-02-08,MSFT,304.56
2022-02-09,MSFT,311.21
2022-02-10,MSFT,302.38
2022-02-11,MSFT,295.04
2022-02-14,MSFT,295
2022-02-15,MSFT,300.47
2022-02-16,MSFT,299.5
2022-02-17,MSFT,290.73
2022-02-18,MSFT,287.93
2022-02-22,MSFT,287.72
2022-02-23,MSFT,280.27
2022-02-24,MSFT,294.59
2022-02-25,MSFT,297.31
2022-02-28,MSFT,298.79
2022-03-01,MSFT,294.95
2022-03-02,MSFT,300.19
2022-03-03,MSFT,295.92
2022-03-04,MSFT,289.86
2022-03-07,MSFT,278.91
2022-03-08,MSFT,275.85
2022-03-09,MSFT,288.5
2022-03-10,MSFT,285.59
2022-03-11,MSFT,280.07
2022-03-14,MSFT,276.44
2022-03-15,MSFT,287.15
2022-03-16,MSFT,294.39
2022-03-17,MSFT,295.22
2022-03-18,MSFT,300.43
2022-03-21,MSFT,299.16
2022-03-22,MSFT,304.06
2022-03-23,MSFT,299.49
2022-03-24,MSFT,304.1
2022-03-25,MSFT,303.68
2022-03-28,MSFT,310.7
2022-03-29,MSFT,315.41
2022-03-30,MSFT,313.86
2022-03-31,MSFT,308.31
2022-04-01,MSFT,309.42
2022-04-04,MSFT,314.97
2022-04-05,MSFT,310.88
2022-04-06,MSFT,299.5
2022-04-07,MSFT,301.37
2022-04-08,MSFT,296.97
2022-04-11,MSFT,285.26
2022-04-12,MSFT,282.06
2022-04-13,MSFT,287.62
2022-04-14,MSFT,279.83
2022-04-18,MSFT,280.52
2022-04-19,MSFT,285.3
2022-04-20,MSFT,286.36
2022-04-21,MSFT,280.81
2022-04-22,MSFT,274.03
2022-04-25,MSFT,280.72
2022-04-26,MSFT,270.22
2022-04-27,MSFT,283.22
2022-04-28,MSFT,289.63
2022-04-29,MSFT,277.52
2022-05-02,MSFT,284.47
2022-05-03,MSFT,281.78
2022-05-04,MSFT,289.98
2022-05-05,MSFT,277.35
2022-05-06,MSFT,274.73
2022-05-09,MSFT,264.58
2022-05-10,MSFT,269.5
2022-05-11,MSFT,260.55
2022-05-12,MSFT,255.35
2022-05-13,MSFT,261.12
2022-05-16,MSFT,261.5
2022-05-17,MSFT,266.82
2022-05-18,MSFT,254.08
2022-05-19,MSFT,253.14
2022-05-20,MSFT,252.56
2022-05-23,MSFT,260.65
2022-05-24,MSFT,259.62
2022-05-25,MSFT,262.52
2022-05-26,MSFT,265.9
2022-05-27,MSFT,273.24
2022-05-31,MSFT,271.87
2022-06-01,MSFT,272.42
2022-06-02,MSFT,274.58
2022-06-03,MSFT,270.02
2022-06-06,MSFT,268.75
2022-06-07,MSFT,272.5
2022-06-08,MSFT,270.41
2022-06-09,MSFT,264.79
2022-06-10,MSFT,252.99
2022-06-13,MSFT,242.26
2022-06-14,MSFT,244.49
2022-06-15,MSFT,251.76
2022-06-16,MSFT,244.97
2022-06-17,MSFT,247.65
2022-06-21,MSFT,253.74
2022-06-22,MSFT,253.13
2022-06-23,MSFT,258.86
2022-06-24,MSFT,267.7
2022-06-27,MSFT,264.89
2022-06-28,MSFT,256.48
2022-06-29,MSFT,260.26
2022-06-30,MSFT,256.83
2022-07-01,MSFT,259.58
2022-07-05,MSFT,262.85
2022-07-06,MSFT,266.21
2022-07-07,MSFT,268.4
2022-07-08,MSFT,267.66
2022-07-11,MSFT,264.51
2022-07-12,MSFT,253.67
2022-07-13,MSFT,252.72
2022-07-14,MSFT,254.08
2022-07-15,MSFT,256.72
2022-07-18,MSFT,254.25
2022-07-19,MSFT,259.53
2022-07-20,MSFT,262.27
2022-07-21,MSFT,264.84
2022-07-22,MSFT,260.36
2022-07-25,MSFT,258.83
2022-07-26,MSFT,251.9
2022-07-27,MSFT,268.74
2022-07-28,MSFT,276.41
2022-07-29,MSFT,280.74
2022-08-01,MSFT,278.01
2022-08-02,MSFT,274.82
2022-08-03,MSFT,282.47
2022-08-04,MSFT,283.65
2022-08-05,MSFT,282.91
2022-08-08,MSFT,280.32
2022-08-09,MSFT,282.3
2022-08-10,MSFT,289.16
2022-08-11,MSFT,287.02
2022-08-12,MSFT,291.91
2022-08-15,MSFT,293.47
2022-08-16,MSFT,292.71
2022-08-17,MSFT,291.32
2022-08-18,MSFT,290.17
2022-08-19,MSFT,286.15
2022-08-22,MSFT,277.75
2022-08-23,MSFT,276.44
2022-08-24,MSFT,275.79
2022-08-25,MSFT,278.85
2022-08-26,MSFT,268.09
2022-08-29,MSFT,265.23
2022-08-30,MSFT,262.97
2022-08-31,MSFT,261.47
2022-09-01,MSFT,260.4
2022-09-02,MSFT,256.06
2022-09-06,MSFT,253.25
2022-09-07,MSFT,258.09
2022-09-08,MSFT,258.52
2022-09-09,MSFT,264.46
2022-09-12,MSFT,266.65
2022-09-13,MSFT,251.99
2022-09-14,MSFT,252.22
2022-09-15,MSFT,245.38
2022-09-16,MSFT,244.74
2022-09-19,MSFT,244.52
2022-09-20,MSFT,242.45
2022-09-21,MSFT,238.95
2022-09-22,MSFT,240.98
2022-09-23,MSFT,237.92
2022-09-26,MSFT,237.45
2022-09-27,MSFT,236.41
2022-09-28,MSFT,241.07
2022-09-29,MSFT,237.5
2022-09-30,MSFT,232.9
2022-10-03,MSFT,240.74
2022-10-04,MSFT,248.88
2022-10-05,MSFT,249.2
2022-10-06,MSFT,246.79
2022-10-07,MSFT,234.24
2022-10-10,MSFT,229.25
2022-10-11,MSFT,225.41
2022-10-12,MSFT,225.75
2022-10-13,MSFT,234.24
2022-10-14,MSFT,228.56
2022-10-17,MSFT,237.53
2022-10-18,MSFT,238.5
2022-10-19,MSFT,236.48
2022-10-20,MSFT,236.15
2022-10-21,MSFT,242.12
2022-10-24,MSFT,247.25
2022-10-25,MSFT,250.66
2022-10-26,MSFT,231.32
2022-10-27,MSFT,226.75
2022-10-28,MSFT,235.87
2022-10-31,MSFT,232.13
2022-11-01,MSFT,228.17
2022-11-02,MSFT,220.1
2022-11-03,MSFT,214.25
2022-11-04,MSFT,221.39
2022-11-07,MSFT,227.87
2022-11-08,MSFT,228.87
2022-11-09,MSFT,224.51
2022-11-10,MSFT,242.98
2022-11-11,MSFT,247.11
2022-11-14,MSFT,241.55
2022-11-15,MSFT,241.97
2022-11-16,MSFT,241.73
2022-11-17,MSFT,241.68
2022-11-18,MSFT,241.22
2022-11-21,MSFT,242.05
2022-11-22,MSFT,245.03
2022-11-23,MSFT,247.58
2022-11-25,MSFT,247.49
2022-11-28,MSFT,241.76
2022-11-29,MSFT,240.33
2022-11-30,MSFT,255.14
2022-12-01,MSFT,254.69
2022-12-02,MSFT,255.02
2022-12-05,MSFT,250.2
2022-12-06,MSFT,245.12
2022-12-07,MSFT,244.37
2022-12-08,MSFT,247.4
2022-12-09,MSFT,245.42
2022-12-12,MSFT,252.51
2022-12-13,MSFT,256.92
2022-12-14,MSFT,257.22
2022-12-15,MSFT,249.01
2022-12-16,MSFT,244.69
2022-12-19,MSFT,240.45
2022-12-20,MSFT,241.8
2022-12-21,MSFT,244.43
2022-12-22,MSFT,238.19
2022-12-23,MSFT,238.73
2022-12-27,MSFT,236.96
2022-12-28,MSFT,234.53
2022-12-29,MSFT,241.01
2022-12-30,MSFT,239.82
2023-01-03,MSFT,239.58
2023-01-04,MSFT,229.1
2023-01-05,MSFT,222.31
2023-01-06,MSFT,224.93
2023-01-09,MSFT,227.12
2023-01-10,MSFT,228.85
2023-01-11,MSFT,235.77
2023-01-12,MSFT,238.51
2023-01-13,MSFT,239.23
2023-01-17,MSFT,240.35
2023-01-18,MSFT,235.81
2023-01-19,MSFT,231.93
2023-01-20,MSFT,240.22
2023-01-23,MSFT,242.58
2023-01-24,MSFT,242.04
2023-01-25,MSFT,240.61
2023-01-26,MSFT,248
2023-01-27,MSFT,248.16
2023-01-30,MSFT,242.71
2023-01-31,MSFT,247.81
2023-02-01,MSFT,252.75
2023-02-02,MSFT,264.6
2023-02-03,MSFT,258.35
2023-02-06,MSFT,256.77
2023-02-07,MSFT,267.56
2023-02-08,MSFT,266.73
2023-02-09,MSFT,263.62
2023-02-10,MSFT,263.1
2023-02-13,MSFT,271.32
2023-02-14,MSFT,272.17
2023-02-15,MSFT,269.32
2023-02-16,MSFT,262.15
2023-02-17,MSFT,258.06
2023-02-21,MSFT,252.67
2023-02-22,MSFT,251.51
2023-02-23,MSFT,254.77
2023-02-24,MSFT,249.22
2023-02-27,MSFT,250.16
2023-02-28,MSFT,249.42
2023-03-01,MSFT,246.27
2023-03-02,MSFT,251.11
2023-03-03,MSFT,255.29
2023-03-06,MSFT,256.87
2023-03-07,MSFT,254.15
2023-03-08,MSFT,253.7
2023-03-09,MSFT,252.32
2023-03-10,MSFT,248.59
2023-03-13,MSFT,253.92
2023-03-14,MSFT,260.79
2023-03-15,MSFT,265.44
2023-03-16,MSFT,276.2
2023-03-17,MSFT,279.43
2023-03-20,MSFT,272.23
2023-03-21,MSFT,273.78
2023-03-22,MSFT,272.29
2023-03-23,MSFT,277.66
2023-03-24,MSFT,280.57
2023-03-27,MSFT,276.38
2023-03-28,MSFT,275.23
2023-03-29,MSFT,280.51
2023-03-30,MSFT,284.05
2023-03-31,MSFT,288.3
2023-04-03,MSFT,287.23
2023-04-04,MSFT,287.18
2023-04-05,MSFT,284.34
2023-04-06,MSFT,291.6
2023-04-10,MSFT,289.39
2023-04-11,MSFT,282.83
2023-04-12,MSFT,283.49
2023-04-13,MSFT,289.84
2023-04-14,MSFT,286.14
2023-04-17,MSFT,288.8
2023-04-18,MSFT,288.37
2023-04-19,MSFT,288.45
2023-04-20,MSFT,286.11
2023-04-21,MSFT,285.76
2023-04-24,MSFT,281.77
2023-04-25,MSFT,275.42
2023-04-26,MSFT,295.37
2023-04-27,MSFT,304.83
2023-04-28,MSFT,307.26
2023-05-01,MSFT,305.56
2023-05-02,MSFT,305.41
2023-05-03,MSFT,304.4
2023-05-04,MSFT,305.41
2023-05-05,MSFT,310.65
2023-05-08,MSFT,308.65
2023-05-09,MSFT,307
2023-05-10,MSFT,312.31
2023-05-11,MSFT,310.11
2023-05-12,MSFT,308.97
2023-05-15,MSFT,309.46
2023-05-16,MSFT,311.74
2023-05-17,MSFT,314
2023-05-18,MSFT,318.52
2023-05-19,MSFT,318.34
2023-05-22,MSFT,321.18
2023-05-23,MSFT,315.26
2023-05-24,MSFT,313.85
2023-05-25,MSFT,325.92
2023-05-26,MSFT,332.89
2023-05-30,MSFT,331.21
2023-05-31,MSFT,328.39
2023-06-01,MSFT,332.58
2023-06-02,MSFT,335.4
2023-06-05,MSFT,335.94
2023-06-06,MSFT,333.68
2023-06-07,MSFT,323.38
2023-06-08,MSFT,325.26
2023-06-09,MSFT,326.79
2023-06-12,MSFT,331.85
2023-06-13,MSFT,334.29
2023-06-14,MSFT,337.34
2023-06-15,MSFT,348.1
2023-06-16,MSFT,342.33
2023-06-20,MSFT,338.05
2023-06-21,MSFT,333.56
2023-06-22,MSFT,339.71
2023-06-23,MSFT,335.02
2023-06-26,MSFT,328.6
2023-06-27,MSFT,334.57
2023-06-28,MSFT,335.85
2023-06-29,MSFT,335.05
2023-06-30,MSFT,340.54
2023-07-03,MSFT,337.99
2023-07-05,MSFT,338.15
2023-07-06,MSFT,341.27
2023-07-07,MSFT,337.22
2023-07-10,MSFT,331.83
2023-07-11,MSFT,332.47
2023-07-12,MSFT,337.2
2023-07-13,MSFT,342.66
2023-07-14,MSFT,345.24
2023-07-17,MSFT,345.73
2023-07-18,MSFT,359.49
2023-07-19,MSFT,355.08
2023-07-20,MSFT,346.87
2023-07-21,MSFT,343.77
2023-07-24,MSFT,345.11
2023-07-25,MSFT,350.98
2023-07-26,MSFT,337.77
2023-07-27,MSFT,330.72
2023-07-28,MSFT,338.37
2023-07-31,MSFT,335.92
2023-08-01,MSFT,336.34
2023-08-02,MSFT,327.5
2023-08-03,MSFT,326.66
2023-08-04,MSFT,327.78
2023-08-07,MSFT,330.11
2023-08-08,MSFT,326.05
2023-08-09,MSFT,322.23
2023-08-10,MSFT,322.93
2023-08-11,MSFT,321.01
2023-08-14,MSFT,324.04
2023-08-15,MSFT,321.86
2023-08-16,MSFT,320.4
2023-08-17,MSFT,316.88
2023-08-18,MSFT,316.48
2023-08-21,MSFT,321.88
2023-08-22,MSFT,322.46
2023-08-23,MSFT,327
2023-08-24,MSFT,319.97
2023-08-25,MSFT,322.98
2023-08-28,MSFT,323.7
2023-08-29,MSFT,328.41
2023-08-30,MSFT,328.79
2023-08-31,MSFT,327.76
2023-09-01,MSFT,328.66
2023-09-05,MSFT,333.55
2023-09-06,MSFT,332.88
2023-09-07,MSFT,329.91
2023-09-08,MSFT,334.27
2023-09-11,MSFT,337.94
2023-09-12,MSFT,331.77
2023-09-13,MSFT,336.06
2023-09-14,MSFT,338.7
2023-09-15,MSFT,330.22
2023-09-18,MSFT,329.06
2023-09-19,MSFT,328.65
2023-09-20,MSFT,320.77
2023-09-21,MSFT,319.53
2023-09-22,MSFT,317.01
2023-09-25,MSFT,317.54
2023-09-26,MSFT,312.14
2023-09-27,MSFT,312.79
2023-09-28,MSFT,313.64
2023-09-29,MSFT,315.75
2023-10-02,MSFT,321.8
2023-10-03,MSFT,313.39
2023-10-04,MSFT,318.96
2023-10-05,MSFT,319.36
2023-10-06,MSFT,327.26
2023-10-09,MSFT,329.82
2023-10-10,MSFT,328.39
2023-10-11,MSFT,332.42
2023-10-12,MSFT,331.16
2023-10-13,MSFT,327.73
2023-10-16,MSFT,332.64
2023-10-17,MSFT,332.06
2023-10-18,MSFT,330.11
2023-10-19,MSFT,331.32
2023-10-20,MSFT,326.67
2023-10-23,MSFT,329.32
2023-10-24,MSFT,330.53
2023-10-25,MSFT,340.67
2023-10-26,MSFT,327.89
2023-10-27,MSFT,329.81
2023-10-30,MSFT,337.31
2023-10-31,MSFT,338.11
2023-11-01,MSFT,346.07
2023-11-02,MSFT,348.32
2023-11-03,MSFT,352.8
2023-11-06,MSFT,356.53
2023-11-07,MSFT,360.53
2023-11-08,MSFT,363.2
2023-11-09,MSFT,360.69
2023-11-10,MSFT,369.67
2023-11-13,MSFT,366.68
2023-11-14,MSFT,370.27
2023-11-15,MSFT,369.67
2023-11-16,MSFT,376.17
2023-11-17,MSFT,369.85
2023-11-20,MSFT,377.44
2023-11-21,MSFT,373.07
2023-11-22,MSFT,377.85
2023-11-24,MSFT,377.43
2023-11-27,MSFT,378.61
2023-11-28,MSFT,382.7
2023-11-29,MSFT,378.85
2023-11-30,MSFT,378.91
2023-12-01,MSFT,374.51
2023-12-04,MSFT,369.14
2023-12-05,MSFT,372.52
2023-12-06,MSFT,368.8
2023-12-07,MSFT,370.95
2023-12-08,MSFT,374.23
2023-12-11,MSFT,371.3
2023-12-12,MSFT,374.38
2023-12-13,MSFT,374.37
2023-12-14,MSFT,365.93
2023-12-15,MSFT,370.73
2023-12-18,MSFT,372.65
2023-12-19,MSFT,373.26
2023-12-20,MSFT,370.62
2023-12-21,MSFT,373.54
2023-12-22,MSFT,374.58
2023-12-26,MSFT,374.66
2023-12-27,MSFT,374.07
2023-12-28,MSFT,375.28
2023-12-29,MSFT,376.04
2024-01-02,MSFT,370.87
2024-01-03,MSFT,370.6
2024-01-04,MSFT,367.94
2024-01-05,MSFT,367.75
2024-01-08,MSFT,374.69
2024-01-09,MSFT,375.79
2024-01-10,MSFT,382.77
2024-01-11,MSFT,384.63
2024-01-12,MSFT,388.47
2024-01-16,MSFT,390.27
2024-01-17,MSFT,389.47
2024-01-18,MSFT,393.87
2024-01-19,MSFT,398.67
2024-01-22,MSFT,396.51
2024-01-23,MSFT,398.9
2024-01-24,MSFT,402.56
2024-01-25,MSFT,404.87
2024-01-26,MSFT,403.93
2024-01-29,MSFT,409.72
2024-01-30,MSFT,408.59
2024-01-31,MSFT,397.58
2024-02-01,MSFT,403.78
2024-02-02,MSFT,411.22
2024-02-05,MSFT,405.65
2024-02-06,MSFT,405.49
2024-02-07,MSFT,414.05
2024-02-08,MSFT,414.11
2024-02-09,MSFT,420.55
2024-02-12,MSFT,415.26
2024-02-13,MSFT,406.32
2024-02-14,MSFT,409.49
2024-02-15,MSFT,406.56
2024-02-16,MSFT,404.06
2024-02-20,MSFT,402.79
2024-02-21,MSFT,402.18
2024-02-22,MSFT,411.65
2024-02-23,MSFT,410.34
2024-02-26,MSFT,407.54
2024-02-27,MSFT,407.48
2024-02-28,MSFT,407.72
2024-02-29,MSFT,413.64
2024-03-01,MSFT,415.5
2024-03-04,MSFT,414.92
2024-03-05,MSFT,402.65
2024-03-06,MSFT,402.09
2024-03-07,MSFT,409.14
2024-03-08,MSFT,406.22
2024-03-11,MSFT,404.52
2024-03-12,MSFT,415.28
2024-03-13,MSFT,415.1
2024-03-14,MSFT,425.22
2024-03-15,MSFT,416.42
2024-03-18,MSFT,417.32
2024-03-19,MSFT,421.41
2024-03-20,MSFT,425.23
2024-03-21,MSFT,429.37
2024-03-22,MSFT,428.74
2024-03-25,MSFT,422.86
2024-03-26,MSFT,421.65
2024-03-27,MSFT,421.43
2024-03-28,MSFT,420.72
2024-04-01,MSFT,424.57
2024-04-02,MSFT,421.44
2024-04-03,MSFT,420.45
2024-04-04,MSFT,417.88
2024-04-05,MSFT,425.52
2024-04-08,MSFT,424.59
2024-04-09,MSFT,426.28
